index,attempts,error_angles
0,0,-0.9516696081782029
1,1,-0.37694047959646054
2,2,-1.7013546053260247
3,3,-2.5774911220492727
4,4,-0.1962176558935059
5,5,-0.9677420765109351
6,6,-1.5124084874132133
7,7,0.0
8,8,-3.118801441172673
9,9,3.5186114653372
10,10,1.1573330681298035
11,11,0.0
12,12,-0.7690246825778637
13,13,-0.19226699479856524
14,14,-0.9776487850298792
15,15,1.5174141250120547
16,16,0.5826488591871193
17,17,0.7690246825778637
18,18,0.19422223746921752
19,19,0.961248386024869
20,20,0.5826488591871193
21,21,0.5906572146470241
22,22,1.72988362181309
23,23,-0.38582433317027853
24,24,1.7415648506974166
25,25,-2.594151195585231
26,26,0.1962176558935059
27,27,0.5710353731143737
28,28,-0.19291435353183603
29,29,0.5787255656079755
30,30,-0.5806805858927973
31,31,-0.9422798335174157
32,32,1.1612419083137995
33,33,-1.8902637151597947
34,34,0.7638984609298817
35,35,0.5846305207054913
36,36,0.3819662047286989
37,37,-1.6902046743217265
38,38,1.350155611465784
39,39,4.312503143938833
40,40,-1.4673682096417666
41,41,-0.06932749443140619
42,42,0.3548787392880228
43,43,-1.4413157937889924
44,44,-0.9801463579803539
45,45,-2.7992932989817336
46,46,-0.08078362868589677
47,47,-2.4469802847587614
48,48,-1.146686698021842
49,49,-1.4181658821482452
50,50,-0.20945681718612907
51,51,-0.7592881702923469
52,52,-3.46923439005175
53,53,-1.9598737013636789
54,54,-1.2248126077165271
55,55,-0.8426524635645525
56,56,-2.212027345197483
57,57,0.13427813001926453
58,58,-1.3902681041880265
59,59,-2.6147390401108304
60,60,-1.717115870977671
61,61,-0.6810615684856638
62,62,-2.308011467158386
63,63,-1.9264258352535324
64,64,-1.9133175763202193
65,65,-1.2673105003387772
66,66,-0.21513898603133555
67,67,-1.6459463933636505
68,68,-2.129056834783484
69,69,-1.4667499209955022
70,70,-1.4837707158345652
71,71,-1.43998959222649
72,72,-3.4788294674434503
73,73,-2.2638008249313497
74,74,-1.5285680250536873
75,75,0.0024150446593862165
76,76,1.28672819304769
77,77,-3.0167388814247555
78,78,0.059690104329031705
79,79,-3.7704986001886103
80,80,19.666295929757307
81,81,4.098879691662278
82,82,2.216794340740196
83,83,-1.5024956157011606
84,84,1.72988362181309
85,85,0.9743240911532581
86,86,0.7716136787358204
87,87,1.5124084874132133
88,88,-0.19488285223686588
89,89,1.735704588928556
90,90,1.3456265565764196
91,91,0.0
92,92,1.5224529992609248
93,93,1.1573330681298035
94,94,2.645448257000432
95,95,0.1916239661750254
96,96,0.7742201649275633
97,97,-1.3639275316031905
98,98,3.802040434233565
99,99,0.0
100,100,-1.350155611465784
101,101,-3.012787504183286
102,102,-3.7764215344450083
103,103,-1.1731284513095395
104,104,-0.5806805858927973
105,105,0.0
106,106,-0.9710219310791971
107,107,0.1909852243605123
108,108,0.0
109,109,0.38582433317027853
110,110,-0.5866257075096675
111,111,-2.260501911141195
112,112,-2.6367584261404597
113,113,1.6846843178960638
114,114,-0.1916239661750254
115,115,2.0520653704084144
116,116,-0.7538483330703917
117,117,0.5806805858927973
118,118,-0.7875212556707524
119,119,2.4326715824971794
120,120,-29.64741503834349
121,121,-6.412969474871727
122,122,-4.271324148344542
123,123,-5.040162646749554
124,124,-1.7251347787806326
125,125,-1.4948910050625308
126,126,-2.3540246362613906
127,127,2.4856718911246523
128,128,2.746580964688457
129,129,1.7206354944841369
130,130,5.753887254436758
131,131,7.246838125441204
132,132,0.22837850783191244
133,133,12.657387993501729
134,134,3.4837829825135493
135,135,0.059690104329031705
136,136,1.0947180857489256
137,137,0.22837850783191244
138,138,-0.08863081273698314
139,139,3.3407073464769343
140,140,0.6321874353268596
141,141,0.862942947818852
142,142,-0.206747435936503
143,143,-0.2551187030570032
144,144,-2.764853300697504
145,145,0.35568736284359037
146,146,0.08650455400655427
147,147,0.43630740906403404
148,148,1.5826180873300633
149,149,-0.983415656134229
150,150,2.0654626472799995
151,151,1.0308475781230262
152,152,2.9937989259076963
153,153,3.5890168732346637
154,154,4.555804524644252
155,155,5.778323026284247
156,156,9.421363744606602
157,157,-0.27876532965850287
158,158,3.7940524925974057
159,159,7.133065386087376
160,160,43.16257006685782
161,161,10.371863700830215
162,162,21.784395914346693
163,163,10.942362989764499
164,164,15.753701688952617
165,165,7.155774846928
166,166,15.49199234145459
167,167,3.7069679088387226
168,168,9.65739948316509
169,169,10.86695160504753
170,170,-1.0591909902730612
171,171,12.919437266120365
172,172,3.437772384431176
173,173,4.44632488940661
174,174,-0.02792190644947403
175,175,0.8268130851472331
176,176,11.948104915630271
177,177,-5.045947558611348
178,178,16.054597791465692
179,179,-7.247891838726799
180,180,1.1921323889202613
181,181,16.30010678604288
182,182,1.9197730215020778
183,183,19.15525176462443
184,184,13.648164907658089
185,185,21.760839839446447
186,186,6.410965117471607
187,187,1.0995346670992396
188,188,-1.0687826126501807
189,189,23.136376439585106
190,190,22.193595914313597
191,191,-5.679433153338498
192,192,-0.5100290433501122
193,193,10.787367267381214
194,194,8.895457225582525
195,195,2.558140332830839
196,196,4.009763104492772
197,197,-0.6178330466996792
198,198,5.643076282812222
199,199,0.2559031421105028
